,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
426,426,,,"The fresh, crisp aroma of cucumbers brightened the garden salad.",,True,The fresh crisp aroma of cucumbers brightened the garden salad,fresh crisp aroma cucumber brighten garden salad,426.0,427.0
99,99,,,"The forest floor smelled damp, rich, and alive after the rain.",,True,The forest floor smelled damp rich and alive after the rain,forest floor smell damp rich alive rain,99.0,100.0
361,361,,,"The sweet, fruity aroma of ripe bananas filled the smoothie stand.",,True,The sweet fruity aroma of ripe bananas filled the smoothie stand,sweet fruity aroma ripe banana fill smoothie stand,361.0,362.0
409,409,,,'92s stall.,,True,'92s stall,stall,409.0,410.0
1763,1219,,,"Drone journalists captured footage, providing firsthand accounts of far-flung conflict regions.",,False,Drone journalists captured footage providing firsthand accounts of far-flung conflict regions,drone journalist capture footage provide firsthand account far fling conflict region,1763.0,1321.0
1061,517,,,"Government liaisons coordinated summits, unifying political figures through negotiated agreements.",,False,Government liaisons coordinated summits unifying political figures through negotiated agreements,government liaison coordinate summit unify political figure negotiate agreement,1061.0,618.0
1347,803,,,"Amateur bakers tested techniques, perfecting pastries for future televised cooking competitions.",,False,Amateur bakers tested techniques perfecting pastries for future televised cooking competitions,amateur baker test technique perfect pastry future televise cooking competition,1347.0,904.0
544,0,,,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves.,,False,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves,fearless diver plumb unexplored reef gleam tropical wave,544.0,1.0
907,363,,,"Flight schools introduced simulators, strengthening pilot skills under flight parameters.",,False,Flight schools introduced simulators strengthening pilot skills under flight parameters,flight school introduce simulator strengthen pilot skill flight parameter,907.0,464.0
1083,539,,,"Whale watchers documented breaches, analyzing migrations for marine research projects.",,False,Whale watchers documented breaches analyzing migrations for marine research projects,whale watcher document breach analyze migration marine research project,1083.0,640.0
507,507,,,"The smoky, leathery smell of worn boots filled the small cabin.",,True,The smoky leathery smell of worn boots filled the small cabin,smoky leathery smell wear boot fill small cabin,507.0,508.0
124,124,,,A faint hint of sawdust lingered on the carpenter,,True,A faint hint of sawdust lingered on the carpenter,faint hint sawdust linger carpenter,124.0,125.0
1341,797,,,"Hackers deciphered encryption keys, accessing restricted servers containing research data.",,False,Hackers deciphered encryption keys accessing restricted servers containing research data,hacker decipher encryption key access restrict server contain research datum,1341.0,898.0
695,151,,,"Chess grandmasters calculated strategies, outmaneuvering rivals under intense tournament pressure.",,False,Chess grandmasters calculated strategies outmaneuvering rivals under intense tournament pressure,chess grandmaster calculate strategy outmaneuver rival intense tournament pressure,695.0,152.0
1080,536,,,"Astronomers trained novices, emphasizing precision while tracking celestial phenomena nightly.",,False,Astronomers trained novices emphasizing precision while tracking celestial phenomena nightly,astronomer train novice emphasize precision track celestial phenomena nightly,1080.0,637.0
2067,1523,,,"Finance departments enforced spending caps, preventing fiscal disasters within municipal agencies.",,False,Finance departments enforced spending caps preventing fiscal disasters within municipal agencies,finance department enforce spending cap prevent fiscal disaster municipal agency,2067.0,1626.0
1940,1396,,,"Spelunkers investigated subterranean tunnels, discovering crystals formed over countless damp centuries.",,False,Spelunkers investigated subterranean tunnels discovering crystals formed over countless damp centuries,spelunker investigate subterranean tunnel discover crystal form countless damp century,1940.0,1499.0
1338,794,,,"Microchip manufacturers upgraded foundries, improving yields while reducing failure rates.",,False,Microchip manufacturers upgraded foundries improving yields while reducing failure rates,microchip manufacturer upgrade foundry improve yield reduce failure rate,1338.0,895.0
1610,1066,,,"Stage managers cued lighting, orchestrating drama transitions for immersive audience experiences.",,False,Stage managers cued lighting orchestrating drama transitions for immerse audience experiences,stage manager cue lighting orchestrate drama transition immerse audience experience,1610.0,1167.0
976,432,,,"Pilot training schools taught aerodynamics, building confidence among airline captains.",,False,Pilot training schools taught aerodynamics building confidence among airline captains,pilot training school teach aerodynamic build confidence airline captain,976.0,533.0
65,65,,,"Baking chocolate chip cookies filled the kitchen with warm, sugary notes.",,True,Baking chocolate chip cookies filled the kitchen with warm sugary notes,bake chocolate chip cookie fill kitchen warm sugary note,65.0,66.0
1599,1055,,,"Editor-in-chief compiled articles, curating stories aimed at diverse global readerships.",,False,Editor-in-chief compiled articles curating stories aimed at diverse global readerships,editor chief compile article curate story aim diverse global readership,1599.0,1156.0
2013,1469,,,"Surf lifeguards roamed beaches, overseeing conditions for visitors seeking aquatic excitement.",,False,Surf lifeguards roamed beaches overseeing conditions for visitors seeking aquatic excitement,surf lifeguard roam beach oversee condition visitor seek aquatic excitement,2013.0,1572.0
2098,1554,,,"Futurist authors created anthologies, envisioning utopian societies transcending contemporary socioeconomic hurdles.",,False,Futurist authors created anthologies envisioning utopian societies transcending contemporary socioeconomic hurdles,futurist author create anthology envision utopian society transcend contemporary socioeconomic hurdle,2098.0,1657.0
251,251,,,"A faint, musty smell of damp stone rose from the cellar.",,True,A faint musty smell of damp stone rose from the cellar,faint musty smell damp stone rise cellar,251.0,252.0
1848,1304,,,"Agricultural inspectors examined fields, verifying compliance with eco-friendly harvesting protocols daily.",,False,Agricultural inspectors examined fields verifying compliance with eco-friendly harvesting protocols daily,agricultural inspector examine field verify compliance eco friendly harvesting protocol daily,1848.0,1407.0
2133,1589,,,"University ensembles collaborated live, merging jazz improvisations with baroque structural motifs.",,False,University ensembles collaborated live merging jazz improvisations with baroque structural motifs,university ensemble collaborate live merge jazz improvisation baroque structural motif,2133.0,1692.0
1054,510,,,"Bookstore owners invited authors, hosting signings for appreciative reading communities.",,False,Bookstore owners invited authors hosting signings for appreciative reading communities,bookstore owner invite author host signing appreciative reading community,1054.0,611.0
