,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
2160,2160,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,43.0,"There are separate works adjoining the manure works for the manufacture of nitric acid , tartaric acid , and oxalic acid .",O O O O O O O O O O O O O O O O O O O O O O,False,"There are separate works adjoining the manure works for the manufacture of nitric acid , barbaric acid , and oxalic acid .",separate work adjoin manure work manufacture acid barbaric acid oxalic acid,,
2145,2145,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,416.0,To sum up the inferences I draw from the observation made during my inspection of the above works ^ I may say ^ that — ( 1 . ),O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,To sum up the inferences I draw from the observation made during my inspection of the above works ^ I may say ^ that i ( 1 . ),sum inference draw observation inspection work ^ ^,,
1821,1821,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,124.0,"The materials burned for the manufacture of oil of "" vitriol , are crude sulphur , pyrites , and spent oxide from the gas works .",O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The materials burned for the manufacture of oil of "" vitriol , are crude sulphur , pyrates , and spent oxide from the gas works .",material burn manufacture oil vitriol crude sulphur pyrate spend oxide gas work,,
1382,1382,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,99.0,"The Vertue of these Cress-tasted Plants , is first from their Salts , which excite Appetite , and volatilize the Acid Ferment in the Stomach , and therefore are Stomachicks : In the Blood they amend the coagulating Acids , open Obstructions in the Spleen and Brain , and all the Glandules ; and therefore are Antiscorbutick , Splenetick , Diuretick , and Sudorifick ; outwardly they discuss , and have the Virtues of Volatile Salts , in Pains , and Scald-Heads , and Scorbutick Spots .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The virtue of these Cress-tasted Plants , is first from their Salts , which excite Appetite , and volatile the Acid Ferment in the Stomach , and therefore are Stomachicks : In the Blood they amend the coagulation Acids , open Obstructions in the Spleen and Brain , and all the glandular ; and therefore are Antiscorbutick , Splenetick , diuretic , and Sudorifick ; outwardly they discuss , and have the Virtues of Volatile Salts , in Pains , and Scald-Heads , and Scorbutick Spots .",virtue cress taste plant salt excite appetite volatile acid ferment stomach stomachick blood amend coagulation acid open obstruction spleen brain glandular splenetick diuretic outwardly discuss virtue volatile salt pain scald head scorbutick spot,,
42,42,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,101.0,"At ten o ' clock next morning , we changed coaches at Alessandria , where we were packed up in another coach ( the body whereof would have been small for a fly ) , in company with a very old priest ; a young Jesuit , his companion—who carried their breviaries and other books , and who , in the exertion of getting into the coach , had made a gash of pink leg between his black stocking and his black knee-shorts , that reminded one of Hamlet in Ophelia ' s closet , only it was visible on both legs—a provincial Avvocáto ; and a gentleman with a red nose that had an uncommon and singular sheen upon it , which I never observed in the human subject before .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"At ten o ' clock next morning , we changed coaches at alexandria , where we were packed up in another coach ( the body whereof would have been small for a fly ) , in company with a very old priest ; a young Jesuit , his companion—who carried their breviaries and other books , and who , in the exertion of getting into the coach , had made a gash of pink leg between his black stocking and his black knee-shorts , that reminded one of Hamlet in Ophelia ' i closet , only it was visible on both legs provincial Avvocáto ; and a gentleman with a red nose that had an uncommon and singular sheen upon it , which I never observed in the human subject before .",o clock morning change coach pack coach body whereof small fly company old priest young jesuit companion carry breviary book exertion get coach gash pink leg black stocking black knee short remind hamlet closet visible leg provincial avvocáto gentleman red nose uncommon singular observe human subject,,
263,263,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,108.0,"This way is commended by Levinus Lemnius , de Ocultis Naturae Mirac . lib . 2 . cap . 10 .",O O O O O O O O O O O O O O O O O O O O O,False,"This way is commended by devious genius , de curtis natural mirai . lib . 2 . cap . 10 .",way commend devious genius natural mirai lib cap,,
1006,1006,008E Anon 1779 A short history of drugs.txt_distribution.txt,21.0,"Chuse that which is in small Cakes or Rolls , which sells best here .",O O O O O O O O O O O O O O O,False,"cause that which is in small Cakes or Rolls , which sells best here .",cause small cake roll sell good,,
2501,2501,064E 1787 A new collection of the most easy and approved methods of preparing__167_distribution_PER.txt,6.0,"They consume entirely away ; and , while burning , exhale a fragrant smoke . 165 .",B-1 O O O O O O B-1 I-1 O O O B-1 I-1 O O O,True,"They consume entirely away ; and , while burning , exhale a fragrant smoke . 165 .",consume entirely away burn exhale fragrant smoke,,
1899,1899,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,195.0,"I was informed by the Manager that the materials used are palm oil , tallow and bone fat .",O O O O O O O O O O O B-1 I-1 O B-1 O B-1 I-1 O,True,"I was informed by the Manager that the materials used are palm oil , tallow and bone fat .",inform manager material palm oil tallow bone fat,,
268,268,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,112.0,Let not Water stand so long in any vessell as to putrifie ; which in hot weather it will soone doe .,O O O O O O O O O O O O O O O O O O O O O O,False,Let not Water stand so long in any vessel as to petrified ; which in hot weather it will soon doe .,let water stand long vessel petrified hot weather soon doe,,
1449,1449,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,41.0,"Not only is musk the most cherished perfume of the Islamic world , and the special favorite of the Prophet himself , who greatly delighted in perfumes ( "" I love your world , "" he is reported to have said in old age , "" for its women and its perfumes "" ) , 1 it is the only perfume generally used by the women of a land in which the refinements of life have been carried so far as Japan , and they received it from the Chinese . 2 Moreover , musk is still the most popular of European perfumes .",O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O B-1 I-1 O O O O O O B-1 O O B-1 O B-1 I-1 O O O O O O O O O O O O O O O O O B-1 I-1 O O O O B-1 O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O O B-1 I-1 I-1 O B-1 I-1 O,True,"Not only is musk the most cherished perfume of the Islamic world , and the special favorite of the Prophet himself , who greatly delighted in perfumes ( "" I love your world , "" he is reported to have said in old age , "" for its women and its perfumes "" ) , 1 it is the only perfume generally used by the women of a land in which the refinements of life have been carried so far as Japan , and they received it from the Chinese . 2 Moreover , musk is still the most popular of European perfumes .",musk cherish perfume islamic world special favorite prophet greatly delight perfume love world report say old age woman perfume perfume generally woman land refinement life carry far receive musk popular european perfume,,
799,799,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,79.0,A notice was immediately served .,O O O O O O,False,A notice was immediately served .,notice immediately serve,,
2429,2429,060E Eugene Rimmel 1865 The Book of Perfumes__964_distribution_PER.txt,16.0,"Jonquil ( Narcissus jonquila ) , and narcissus ( Narcissus odor at a ) , are two bulbous plants which are also cultivated for perfumery purposes , but in much smaller quantities than any of those already mentioned , their peculiar aroma rendering their use limited .",B-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O,True,"Jonquil ( Narcissus jonquil ) , and narcissus ( Narcissus odor at a ) , are two bulbous plants which are also cultivated for perfumer purposes , but in much smaller quantities than any of those already mentioned , their peculiar aroma rendering their use limited .",narcissus narcissus odor bulbous plant cultivate perfumer purpose small quantity mention peculiar aroma render use limited,,
1983,1983,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,270.0,"The materials used in the manufacture of manures are shoddy , waste leather , dry bones , bone ash , and the refuse from sugar bakeries , coprolites , and mineral phosphates generally .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The materials used in the manufacture of manure are shoddy , waste leather , dry bones , bone ash , and the refuse from sugar bakeries , coprolites , and mineral phosphates generally .",material manufacture manure shoddy waste leather dry bone bone ash refuse sugar bakery coprolite mineral phosphate generally,,
2125,2125,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,399.0,.,O,False,.,,,
1660,1660,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,16.0,OLEUM ANTHEMIDIS .,O O O,False,ileum ANTHEMIDIS .,,,
2655,2655,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,13.0,"Is he proud , haughty , high-minded ?",O O O O O O O O,False,"Is he proud , haughty , high-minded ?",proud haughty high minded,,
